sku_id,sku_name,category,sub_category,brand,cost_price,base_price,weight_kg,supplier_id,lead_time_days,reorder_point,safety_stock
SKU_03860,Brand_EB Beverages Item 3860,Groceries & Essentials,Beverages,Brand_EB,30.39,38.05,0.22,SUPP_015,7,38,8
SKU_03861,Brand_EC Audio Item 3861,Electronics,Audio,Brand_EC,84.61,122.93,2.9,SUPP_005,10,21,4
SKU_03862,Brand_HA Men's Wear Item 3862,Apparel,Men's Wear,Brand_HA,62.36,165.95,6.32,SUPP_026,25,32,4
SKU_03863,Brand_GC Beverages Item 3863,Groceries & Essentials,Beverages,Brand_GC,30.76,37.77,0.47,SUPP_011,14,33,5
SKU_03864,Brand_HD Outdoor Recreation Item 3864,Sports & Outdoors,Outdoor Recreation,Brand_HD,217.88,349.6,0.53,SUPP_041,18,254,35
SKU_03865,Brand_GC Footwear Item 3865,Apparel,Footwear,Brand_GC,8.43,18.0,0.55,SUPP_017,23,442,54
SKU_03866,Brand_GC Wearables Item 3866,Electronics,Wearables,Brand_GC,261.13,422.53,0.11,SUPP_038,7,45,9
SKU_03867,Brand_GD Snacks Item 3867,Groceries & Essentials,Snacks,Brand_GD,7.22,9.13,0.77,SUPP_024,10,21,4
SKU_03868,Brand_DA Beverages Item 3868,Groceries & Essentials,Beverages,Brand_DA,24.72,32.61,1.32,SUPP_002,13,44,7
SKU_03869,Brand_DD Footwear Item 3869,Apparel,Footwear,Brand_DD,35.95,75.1,1.16,SUPP_006,23,41,5
SKU_03870,Brand_FE Small Appliances Item 3870,Home & Kitchen,Small Appliances,Brand_FE,141.12,248.0,0.27,SUPP_010,28,60,7
SKU_03871,Brand_BE Household Supplies Item 3871,Groceries & Essentials,Household Supplies,Brand_BE,3.61,4.86,0.71,SUPP_041,6,23,5
SKU_03872,Brand_DE Small Appliances Item 3872,Home & Kitchen,Small Appliances,Brand_DE,119.91,211.88,3.13,SUPP_045,15,41,6
SKU_03873,Brand_FE Oral Care Item 3873,Health & Beauty,Oral Care,Brand_FE,30.42,62.47,4.77,SUPP_033,17,21,3
SKU_03874,Brand_BE Wearables Item 3874,Electronics,Wearables,Brand_BE,64.48,110.17,0.45,SUPP_034,22,105,13
SKU_03875,Brand_HE Household Supplies Item 3875,Groceries & Essentials,Household Supplies,Brand_HE,19.71,28.83,2.81,SUPP_006,13,55,9
SKU_03876,Brand_IB Fitness Gear Item 3876,Sports & Outdoors,Fitness Gear,Brand_IB,26.41,49.98,0.23,SUPP_047,30,64,7
SKU_03877,Brand_JD Household Supplies Item 3877,Groceries & Essentials,Household Supplies,Brand_JD,14.57,21.07,0.15,SUPP_009,3,6,2
SKU_03878,Brand_AE Computers Item 3878,Electronics,Computers,Brand_AE,153.77,250.99,2.64,SUPP_039,23,33,4
SKU_03879,Brand_IC Packaged Foods Item 3879,Groceries & Essentials,Packaged Foods,Brand_IC,22.04,32.28,1.1,SUPP_018,5,8,2
SKU_03880,Brand_EA Smart Home Item 3880,Electronics,Smart Home,Brand_EA,257.19,438.86,7.48,SUPP_041,9,93,17
SKU_03881,Brand_IC Accessories Item 3881,Apparel,Accessories,Brand_IC,32.69,88.44,1.12,SUPP_037,16,23,4
SKU_03882,Brand_JE Vitamins & Supplements Item 3882,Health & Beauty,Vitamins & Supplements,Brand_JE,47.34,99.07,6.08,SUPP_003,12,17,3
SKU_03883,Brand_JB Women's Wear Item 3883,Apparel,Women's Wear,Brand_JB,70.49,169.37,1.39,SUPP_008,11,28,5
SKU_03884,Brand_CD Computers Item 3884,Electronics,Computers,Brand_CD,167.4,244.48,0.41,SUPP_040,15,170,25
SKU_03885,Brand_CE Household Supplies Item 3885,Groceries & Essentials,Household Supplies,Brand_CE,6.13,8.11,2.45,SUPP_020,9,13,3
SKU_03886,Brand_BD Sportswear Item 3886,Apparel,Sportswear,Brand_BD,54.0,111.68,1.03,SUPP_027,25,71,9
SKU_03887,Brand_CD Snacks Item 3887,Groceries & Essentials,Snacks,Brand_CD,15.71,21.2,2.32,SUPP_014,6,37,8
SKU_03888,Brand_FC Household Supplies Item 3888,Groceries & Essentials,Household Supplies,Brand_FC,30.27,43.51,0.13,SUPP_013,7,18,4
SKU_03889,Brand_HB Sportswear Item 3889,Apparel,Sportswear,Brand_HB,52.1,116.86,0.58,SUPP_043,16,28,4
SKU_03890,Brand_JD Computers Item 3890,Electronics,Computers,Brand_JD,192.45,308.82,0.76,SUPP_035,16,23,4
SKU_03891,Brand_IE Personal Care Item 3891,Groceries & Essentials,Personal Care,Brand_IE,11.08,13.17,1.14,SUPP_047,9,16,3
SKU_03892,Brand_FD Storage & Org Item 3892,Home & Kitchen,Storage & Org,Brand_FD,80.11,125.13,0.14,SUPP_043,25,42,5
SKU_03893,Brand_CE Personal Care Item 3893,Groceries & Essentials,Personal Care,Brand_CE,26.8,36.55,1.73,SUPP_037,4,34,9
SKU_03894,Brand_AE Sportswear Item 3894,Apparel,Sportswear,Brand_AE,10.01,27.49,1.02,SUPP_003,21,137,18
SKU_03895,Brand_GD Snacks Item 3895,Groceries & Essentials,Snacks,Brand_GD,6.65,8.79,0.15,SUPP_008,3,10,3
SKU_03896,Brand_JE Snacks Item 3896,Groceries & Essentials,Snacks,Brand_JE,29.07,36.8,0.95,SUPP_021,6,9,2
SKU_03897,Brand_DD Personal Care Item 3897,Groceries & Essentials,Personal Care,Brand_DD,5.02,6.27,3.71,SUPP_038,12,75,12
SKU_03898,Brand_AC Smart Home Item 3898,Electronics,Smart Home,Brand_AC,114.02,168.48,2.15,SUPP_022,23,77,10
SKU_03899,Brand_CB Personal Care Item 3899,Groceries & Essentials,Personal Care,Brand_CB,13.88,20.13,1.13,SUPP_017,12,21,4
SKU_03900,Brand_JB Men's Wear Item 3900,Apparel,Men's Wear,Brand_JB,84.82,178.22,3.1,SUPP_024,12,88,14
SKU_03901,Brand_CB Women's Wear Item 3901,Apparel,Women's Wear,Brand_CB,54.34,93.77,0.16,SUPP_044,30,118,13
SKU_03902,Brand_AB Vitamins & Supplements Item 3902,Health & Beauty,Vitamins & Supplements,Brand_AB,30.76,85.97,1.16,SUPP_038,7,180,36
SKU_03903,Brand_EC Cookware Item 3903,Home & Kitchen,Cookware,Brand_EC,119.84,243.18,0.79,SUPP_022,23,206,25
SKU_03904,Brand_CA Men's Wear Item 3904,Apparel,Men's Wear,Brand_CA,58.79,113.46,3.2,SUPP_017,17,83,12
SKU_03905,Brand_DE Personal Care Item 3905,Groceries & Essentials,Personal Care,Brand_DE,11.65,14.53,2.13,SUPP_047,5,9,2
SKU_03906,Brand_BB Audio Item 3906,Electronics,Audio,Brand_BB,22.58,32.29,1.42,SUPP_017,24,98,12
SKU_03907,Brand_HD Women's Wear Item 3907,Apparel,Women's Wear,Brand_HD,16.34,28.1,0.24,SUPP_014,19,48,7
SKU_03908,Brand_BE Footwear Item 3908,Apparel,Footwear,Brand_BE,44.56,81.13,1.9,SUPP_012,15,218,32
SKU_03909,Brand_JD Smart Home Item 3909,Electronics,Smart Home,Brand_JD,176.57,311.11,0.32,SUPP_037,23,57,7
SKU_03910,Brand_BD Wearables Item 3910,Electronics,Wearables,Brand_BD,18.36,27.26,0.52,SUPP_044,11,304,51
SKU_03911,Brand_JB Snacks Item 3911,Groceries & Essentials,Snacks,Brand_JB,29.96,35.86,4.92,SUPP_042,11,18,3
SKU_03912,Brand_CD Bedding Item 3912,Home & Kitchen,Bedding,Brand_CD,106.03,164.06,2.17,SUPP_018,22,167,21
SKU_03913,Brand_FB Packaged Foods Item 3913,Groceries & Essentials,Packaged Foods,Brand_FB,27.15,34.14,4.29,SUPP_029,5,8,2
SKU_03914,Brand_HD Snacks Item 3914,Groceries & Essentials,Snacks,Brand_HD,32.98,38.98,4.31,SUPP_016,11,26,5
SKU_03915,Brand_CC Storage & Org Item 3915,Home & Kitchen,Storage & Org,Brand_CC,52.66,116.21,0.19,SUPP_024,22,38,5
SKU_03916,Brand_DC Snacks Item 3916,Groceries & Essentials,Snacks,Brand_DC,12.68,19.22,2.25,SUPP_043,5,21,5
SKU_03917,Brand_HC Smart Home Item 3917,Electronics,Smart Home,Brand_HC,260.76,371.94,1.73,SUPP_017,20,33,5
SKU_03918,Brand_ID Snacks Item 3918,Groceries & Essentials,Snacks,Brand_ID,25.15,33.52,2.49,SUPP_039,10,26,5
SKU_03919,Brand_DC Vitamins & Supplements Item 3919,Health & Beauty,Vitamins & Supplements,Brand_DC,47.82,100.54,1.28,SUPP_030,8,35,7
SKU_03920,Brand_IA Cycling Item 3920,Sports & Outdoors,Cycling,Brand_IA,77.26,113.26,0.93,SUPP_038,18,26,4
SKU_03921,Brand_HB Beverages Item 3921,Groceries & Essentials,Beverages,Brand_HB,2.65,3.38,0.86,SUPP_003,13,206,32
SKU_03922,Brand_AB Audio Item 3922,Electronics,Audio,Brand_AB,284.32,423.0,0.51,SUPP_027,13,41,7
SKU_03923,Brand_BA Accessories Item 3923,Electronics,Accessories,Brand_BA,102.31,155.55,1.27,SUPP_046,25,119,14
SKU_03924,Brand_IE Oral Care Item 3924,Health & Beauty,Oral Care,Brand_IE,62.63,119.48,0.36,SUPP_020,5,9,2
SKU_03925,Brand_HC Accessories Item 3925,Apparel,Accessories,Brand_HC,22.83,61.03,0.39,SUPP_049,22,73,9
SKU_03926,Brand_DC Men's Wear Item 3926,Apparel,Men's Wear,Brand_DC,9.47,23.46,4.61,SUPP_011,10,52,9
SKU_03927,Brand_BA Smart Home Item 3927,Electronics,Smart Home,Brand_BA,110.53,177.03,0.39,SUPP_010,20,103,14
SKU_03928,Brand_DB Computers Item 3928,Electronics,Computers,Brand_DB,54.93,78.73,8.3,SUPP_005,23,114,14
SKU_03929,Brand_HB Cookware Item 3929,Home & Kitchen,Cookware,Brand_HB,104.12,169.92,1.73,SUPP_027,19,582,77
SKU_03930,Brand_HB Women's Wear Item 3930,Apparel,Women's Wear,Brand_HB,44.76,97.36,4.57,SUPP_048,13,17,3
SKU_03931,Brand_JC Storage & Org Item 3931,Home & Kitchen,Storage & Org,Brand_JC,44.16,90.5,3.0,SUPP_004,25,47,6
SKU_03932,Brand_BC Snacks Item 3932,Groceries & Essentials,Snacks,Brand_BC,16.27,19.79,2.13,SUPP_008,13,48,8
SKU_03933,Brand_FB Wearables Item 3933,Electronics,Wearables,Brand_FB,49.97,80.68,0.82,SUPP_008,10,33,6
SKU_03934,Brand_AD Women's Wear Item 3934,Apparel,Women's Wear,Brand_AD,21.06,46.99,1.26,SUPP_008,16,38,6
SKU_03935,Brand_GC Sportswear Item 3935,Apparel,Sportswear,Brand_GC,65.73,126.18,0.73,SUPP_048,16,28,4
SKU_03936,Brand_GA Household Supplies Item 3936,Groceries & Essentials,Household Supplies,Brand_GA,21.74,27.35,1.17,SUPP_022,3,37,10
SKU_03937,Brand_JB Cookware Item 3937,Home & Kitchen,Cookware,Brand_JB,124.32,209.62,0.46,SUPP_047,18,96,13
SKU_03938,Brand_JA Beverages Item 3938,Groceries & Essentials,Beverages,Brand_JA,30.96,44.95,0.75,SUPP_013,5,16,4
SKU_03939,Brand_HC Audio Item 3939,Electronics,Audio,Brand_HC,225.11,385.96,0.84,SUPP_050,17,48,7
SKU_03940,Brand_GD Audio Item 3940,Electronics,Audio,Brand_GD,242.78,332.67,3.47,SUPP_020,12,48,8
SKU_03941,Brand_FC Storage & Org Item 3941,Home & Kitchen,Storage & Org,Brand_FC,59.22,96.33,2.1,SUPP_004,11,57,10
SKU_03942,Brand_GA Beverages Item 3942,Groceries & Essentials,Beverages,Brand_GA,19.43,28.45,1.12,SUPP_028,4,30,8
SKU_03943,Brand_FE Accessories Item 3943,Apparel,Accessories,Brand_FE,65.31,172.2,0.31,SUPP_003,14,142,22
SKU_03944,Brand_EA Sportswear Item 3944,Apparel,Sportswear,Brand_EA,19.85,38.76,0.96,SUPP_012,19,680,90
SKU_03945,Brand_IA Footwear Item 3945,Apparel,Footwear,Brand_IA,8.57,18.04,0.85,SUPP_002,17,45,7
SKU_03946,Brand_HD Oral Care Item 3946,Health & Beauty,Oral Care,Brand_HD,10.95,28.25,1.78,SUPP_038,19,91,12
SKU_03947,Brand_CE Bedding Item 3947,Home & Kitchen,Bedding,Brand_CE,47.51,98.82,0.21,SUPP_001,24,37,5
SKU_03948,Brand_FE Sportswear Item 3948,Apparel,Sportswear,Brand_FE,15.54,43.3,0.25,SUPP_036,20,103,14
SKU_03949,Brand_AD Sportswear Item 3949,Apparel,Sportswear,Brand_AD,70.45,138.52,1.63,SUPP_049,16,30,5
SKU_03950,Brand_IE Wearables Item 3950,Electronics,Wearables,Brand_IE,255.99,398.82,1.78,SUPP_008,14,145,22
SKU_03951,Brand_JC Sportswear Item 3951,Apparel,Sportswear,Brand_JC,58.86,160.09,2.2,SUPP_012,23,214,26
SKU_03952,Brand_HC Smart Home Item 3952,Electronics,Smart Home,Brand_HC,19.87,33.25,1.38,SUPP_048,17,24,4
SKU_03953,Brand_GA Household Supplies Item 3953,Groceries & Essentials,Household Supplies,Brand_GA,4.89,7.17,0.24,SUPP_029,10,14,3
SKU_03954,Brand_IB Packaged Foods Item 3954,Groceries & Essentials,Packaged Foods,Brand_IB,8.46,10.13,1.43,SUPP_017,12,17,3
SKU_03955,Brand_CA Accessories Item 3955,Apparel,Accessories,Brand_CA,76.19,133.26,0.63,SUPP_011,13,30,5
SKU_03956,Brand_JE Beverages Item 3956,Groceries & Essentials,Beverages,Brand_JE,14.18,19.61,0.93,SUPP_040,10,51,9
SKU_03957,Brand_IA Sportswear Item 3957,Apparel,Sportswear,Brand_IA,15.57,43.7,0.73,SUPP_039,16,169,24
SKU_03958,Brand_DB Accessories Item 3958,Apparel,Accessories,Brand_DB,46.45,100.63,0.41,SUPP_045,14,36,6
SKU_03959,Brand_IC Smart Home Item 3959,Electronics,Smart Home,Brand_IC,308.06,446.76,1.81,SUPP_048,12,35,6
SKU_03960,Brand_HB Sportswear Item 3960,Apparel,Sportswear,Brand_HB,15.09,36.73,1.91,SUPP_043,29,41,5
SKU_03961,Brand_IA Oral Care Item 3961,Health & Beauty,Oral Care,Brand_IA,21.93,48.76,0.36,SUPP_021,19,97,13
SKU_03962,Brand_HB Wearables Item 3962,Electronics,Wearables,Brand_HB,212.99,325.77,3.82,SUPP_030,16,110,16
SKU_03963,Brand_FA Packaged Foods Item 3963,Groceries & Essentials,Packaged Foods,Brand_FA,23.06,35.12,0.77,SUPP_012,9,26,5
SKU_03964,Brand_HD Footwear Item 3964,Apparel,Footwear,Brand_HD,8.88,22.76,0.41,SUPP_009,27,63,7
SKU_03965,Brand_GC Snacks Item 3965,Groceries & Essentials,Snacks,Brand_GC,24.47,30.28,1.37,SUPP_043,5,43,10
SKU_03966,Brand_JE Women's Wear Item 3966,Apparel,Women's Wear,Brand_JE,82.93,152.27,3.07,SUPP_034,29,70,8
SKU_03967,Brand_BA Skincare Item 3967,Health & Beauty,Skincare,Brand_BA,41.34,97.8,0.58,SUPP_016,8,50,10
SKU_03968,Brand_AB Camping Item 3968,Sports & Outdoors,Camping,Brand_AB,163.45,287.49,0.97,SUPP_023,12,33,6
SKU_03969,Brand_BD Outdoor Recreation Item 3969,Sports & Outdoors,Outdoor Recreation,Brand_BD,170.73,275.09,3.66,SUPP_012,26,50,6
SKU_03970,Brand_AB Footwear Item 3970,Apparel,Footwear,Brand_AB,88.7,159.69,2.11,SUPP_031,10,17,3
SKU_03971,Brand_EC Packaged Foods Item 3971,Groceries & Essentials,Packaged Foods,Brand_EC,25.89,38.07,1.93,SUPP_028,14,29,5
SKU_03972,Brand_JD Snacks Item 3972,Groceries & Essentials,Snacks,Brand_JD,2.31,3.18,1.33,SUPP_025,5,41,10
SKU_03973,Brand_BA Beverages Item 3973,Groceries & Essentials,Beverages,Brand_BA,27.16,37.86,0.15,SUPP_015,7,35,7
SKU_03974,Brand_JB Cosmetics Item 3974,Health & Beauty,Cosmetics,Brand_JB,44.72,118.03,0.8,SUPP_010,17,36,5
SKU_03975,Brand_AD Storage & Org Item 3975,Home & Kitchen,Storage & Org,Brand_AD,112.36,184.28,1.46,SUPP_041,15,29,5
SKU_03976,Brand_JA Snacks Item 3976,Groceries & Essentials,Snacks,Brand_JA,30.53,37.84,4.51,SUPP_013,4,10,3
SKU_03977,Brand_CB Men's Wear Item 3977,Apparel,Men's Wear,Brand_CB,17.25,40.42,2.1,SUPP_027,15,30,5
SKU_03978,Brand_HC Oral Care Item 3978,Health & Beauty,Oral Care,Brand_HC,34.32,64.51,1.62,SUPP_036,6,13,3
SKU_03979,Brand_EC Personal Care Item 3979,Groceries & Essentials,Personal Care,Brand_EC,2.84,3.37,1.79,SUPP_034,14,22,4
SKU_03980,Brand_FA Smart Home Item 3980,Electronics,Smart Home,Brand_FA,152.79,255.28,1.64,SUPP_016,22,124,16
SKU_03981,Brand_FE Beverages Item 3981,Groceries & Essentials,Beverages,Brand_FE,25.15,38.68,0.71,SUPP_021,6,18,4
SKU_03982,Brand_GA Home Decor Item 3982,Home & Kitchen,Home Decor,Brand_GA,136.78,235.49,0.17,SUPP_045,13,68,11
SKU_03983,Brand_GB Wearables Item 3983,Electronics,Wearables,Brand_GB,243.85,371.49,0.31,SUPP_049,9,16,3
SKU_03984,Brand_FC Bedding Item 3984,Home & Kitchen,Bedding,Brand_FC,22.8,36.81,0.53,SUPP_048,14,60,9
SKU_03985,Brand_BB Storage & Org Item 3985,Home & Kitchen,Storage & Org,Brand_BB,15.6,26.74,1.73,SUPP_036,20,106,14
SKU_03986,Brand_JE Accessories Item 3986,Electronics,Accessories,Brand_JE,199.76,282.29,1.16,SUPP_038,7,27,6
SKU_03987,Brand_CE Men's Wear Item 3987,Apparel,Men's Wear,Brand_CE,53.5,152.81,0.68,SUPP_023,12,106,17
SKU_03988,Brand_CE Camping Item 3988,Sports & Outdoors,Camping,Brand_CE,35.38,61.32,2.22,SUPP_030,12,40,7
SKU_03989,Brand_GE Bedding Item 3989,Home & Kitchen,Bedding,Brand_GE,18.5,28.91,0.84,SUPP_046,22,118,15
SKU_03990,Brand_JD Smart Home Item 3990,Electronics,Smart Home,Brand_JD,184.65,287.75,1.72,SUPP_008,19,53,7
SKU_03991,Brand_BA Wearables Item 3991,Electronics,Wearables,Brand_BA,25.74,36.7,2.31,SUPP_012,19,57,8
SKU_03992,Brand_GE Cosmetics Item 3992,Health & Beauty,Cosmetics,Brand_GE,41.29,83.21,0.2,SUPP_044,13,21,4
SKU_03993,Brand_CA Home Decor Item 3993,Home & Kitchen,Home Decor,Brand_CA,25.68,45.39,0.36,SUPP_010,8,26,5
SKU_03994,Brand_ID Snacks Item 3994,Groceries & Essentials,Snacks,Brand_ID,15.53,20.24,3.26,SUPP_029,8,68,13
SKU_03995,Brand_AA Audio Item 3995,Electronics,Audio,Brand_AA,124.23,219.69,0.63,SUPP_025,21,245,31
SKU_03996,Brand_AC Women's Wear Item 3996,Apparel,Women's Wear,Brand_AC,18.05,34.91,0.59,SUPP_046,24,113,14
SKU_03997,Brand_DA Fitness Gear Item 3997,Sports & Outdoors,Fitness Gear,Brand_DA,129.57,247.56,0.63,SUPP_032,18,96,13
SKU_03998,Brand_EA Women's Wear Item 3998,Apparel,Women's Wear,Brand_EA,92.96,174.08,0.74,SUPP_046,29,68,8
SKU_03999,Brand_FA Beverages Item 3999,Groceries & Essentials,Beverages,Brand_FA,8.59,10.36,0.22,SUPP_017,9,24,5
SKU_04000,Brand_IC Wearables Item 4000,Electronics,Wearables,Brand_IC,220.25,374.25,2.41,SUPP_044,19,44,6
SKU_04001,Brand_JC Cookware Item 4001,Home & Kitchen,Cookware,Brand_JC,78.55,154.58,4.63,SUPP_002,24,49,6
SKU_04002,Brand_AD Cookware Item 4002,Home & Kitchen,Cookware,Brand_AD,114.67,202.8,0.25,SUPP_001,20,25,4
SKU_04003,Brand_CB Cycling Item 4003,Sports & Outdoors,Cycling,Brand_CB,135.07,198.73,1.53,SUPP_012,24,959,114
SKU_04004,Brand_ID Men's Wear Item 4004,Apparel,Men's Wear,Brand_ID,28.0,74.62,1.15,SUPP_047,30,185,20
SKU_04005,Brand_AB Snacks Item 4005,Groceries & Essentials,Snacks,Brand_AB,2.44,3.42,1.22,SUPP_043,5,15,4
SKU_04006,Brand_GC Packaged Foods Item 4006,Groceries & Essentials,Packaged Foods,Brand_GC,33.81,42.27,0.38,SUPP_018,10,22,4
SKU_04007,Brand_BD Footwear Item 4007,Apparel,Footwear,Brand_BD,56.89,149.33,0.12,SUPP_013,14,23,4
SKU_04008,Brand_IA Packaged Foods Item 4008,Groceries & Essentials,Packaged Foods,Brand_IA,15.82,19.23,1.14,SUPP_001,3,28,8
SKU_04009,Brand_BE Skincare Item 4009,Health & Beauty,Skincare,Brand_BE,49.49,90.6,3.89,SUPP_013,10,27,5
SKU_04010,Brand_GB Home Decor Item 4010,Home & Kitchen,Home Decor,Brand_GB,78.05,132.26,0.44,SUPP_001,14,19,3
SKU_04011,Brand_FA Packaged Foods Item 4011,Groceries & Essentials,Packaged Foods,Brand_FA,20.07,28.07,1.13,SUPP_009,9,47,9
SKU_04012,Brand_FA Cookware Item 4012,Home & Kitchen,Cookware,Brand_FA,139.74,237.18,0.14,SUPP_040,11,59,10
SKU_04013,Brand_CE Personal Care Item 4013,Groceries & Essentials,Personal Care,Brand_CE,12.88,16.61,0.55,SUPP_038,11,22,4
SKU_04014,Brand_HC Personal Care Item 4014,Groceries & Essentials,Personal Care,Brand_HC,5.51,8.01,1.09,SUPP_007,12,30,5
SKU_04015,Brand_DE Bedding Item 4015,Home & Kitchen,Bedding,Brand_DE,92.48,166.63,0.81,SUPP_023,23,143,18
SKU_04016,Brand_EE Footwear Item 4016,Apparel,Footwear,Brand_EE,51.45,109.48,0.81,SUPP_046,26,64,8
SKU_04017,Brand_DB Household Supplies Item 4017,Groceries & Essentials,Household Supplies,Brand_DB,30.7,37.11,1.04,SUPP_015,8,35,7
SKU_04018,Brand_AA Home Decor Item 4018,Home & Kitchen,Home Decor,Brand_AA,21.56,41.52,2.73,SUPP_019,11,21,4
SKU_04019,Brand_FD Footwear Item 4019,Apparel,Footwear,Brand_FD,46.41,103.23,1.23,SUPP_050,19,66,9
SKU_04020,Brand_ID Cookware Item 4020,Home & Kitchen,Cookware,Brand_ID,9.41,14.68,0.15,SUPP_015,28,1070,119
SKU_04021,Brand_DA Sportswear Item 4021,Apparel,Sportswear,Brand_DA,61.16,159.33,0.4,SUPP_024,25,43,5
SKU_04022,Brand_DD Fitness Gear Item 4022,Sports & Outdoors,Fitness Gear,Brand_DD,69.76,120.77,1.96,SUPP_026,30,60,7
SKU_04023,Brand_HB Personal Care Item 4023,Groceries & Essentials,Personal Care,Brand_HB,4.26,6.18,3.74,SUPP_011,6,146,31
SKU_04024,Brand_DD Personal Care Item 4024,Groceries & Essentials,Personal Care,Brand_DD,4.34,6.41,0.24,SUPP_030,14,23,4
SKU_04025,Brand_GA Cycling Item 4025,Sports & Outdoors,Cycling,Brand_GA,156.59,279.14,0.78,SUPP_028,25,96,12
SKU_04026,Brand_EA Household Supplies Item 4026,Groceries & Essentials,Household Supplies,Brand_EA,19.42,24.57,0.56,SUPP_010,10,45,8
SKU_04027,Brand_EA Haircare Item 4027,Health & Beauty,Haircare,Brand_EA,11.29,27.33,1.62,SUPP_041,7,52,11
SKU_04028,Brand_CC Wearables Item 4028,Electronics,Wearables,Brand_CC,208.63,291.32,0.22,SUPP_009,12,16,3
SKU_04029,Brand_IE Haircare Item 4029,Health & Beauty,Haircare,Brand_IE,56.12,107.42,1.98,SUPP_003,14,63,10
SKU_04030,Brand_DB Sportswear Item 4030,Apparel,Sportswear,Brand_DB,29.44,49.66,1.05,SUPP_005,14,18,3
SKU_04031,Brand_AE Small Appliances Item 4031,Home & Kitchen,Small Appliances,Brand_AE,133.95,247.81,1.66,SUPP_017,13,51,8
SKU_04032,Brand_FC Sportswear Item 4032,Apparel,Sportswear,Brand_FC,34.95,79.67,0.11,SUPP_025,14,20,3
SKU_04033,Brand_FE Cosmetics Item 4033,Health & Beauty,Cosmetics,Brand_FE,50.57,98.28,1.94,SUPP_038,20,90,12
SKU_04034,Brand_CB Skincare Item 4034,Health & Beauty,Skincare,Brand_CB,28.87,59.51,0.36,SUPP_017,16,77,11
SKU_04035,Brand_HA Snacks Item 4035,Groceries & Essentials,Snacks,Brand_HA,32.25,43.17,0.34,SUPP_016,7,10,2
SKU_04036,Brand_IB Wearables Item 4036,Electronics,Wearables,Brand_IB,11.02,15.11,2.28,SUPP_022,10,26,5
SKU_04037,Brand_CC Packaged Foods Item 4037,Groceries & Essentials,Packaged Foods,Brand_CC,36.8,44.79,3.07,SUPP_020,6,9,2
SKU_04038,Brand_HA Outdoor Recreation Item 4038,Sports & Outdoors,Outdoor Recreation,Brand_HA,224.81,334.64,1.81,SUPP_050,17,33,5
SKU_04039,Brand_EE Home Decor Item 4039,Home & Kitchen,Home Decor,Brand_EE,28.87,45.0,1.06,SUPP_021,8,65,13
SKU_04040,Brand_EC Women's Wear Item 4040,Apparel,Women's Wear,Brand_EC,26.89,65.16,1.72,SUPP_015,30,64,7
SKU_04041,Brand_EA Oral Care Item 4041,Health & Beauty,Oral Care,Brand_EA,35.39,73.24,0.72,SUPP_022,15,120,18
SKU_04042,Brand_EC Home Decor Item 4042,Home & Kitchen,Home Decor,Brand_EC,64.76,111.06,2.5,SUPP_006,7,10,2
SKU_04043,Brand_AC Cookware Item 4043,Home & Kitchen,Cookware,Brand_AC,94.15,183.26,3.16,SUPP_022,19,29,4
SKU_04044,Brand_AC Home Decor Item 4044,Home & Kitchen,Home Decor,Brand_AC,46.94,96.02,4.77,SUPP_021,23,38,5
SKU_04045,Brand_CD Packaged Foods Item 4045,Groceries & Essentials,Packaged Foods,Brand_CD,26.24,38.36,5.58,SUPP_010,14,99,15
SKU_04046,Brand_DC Outdoor Recreation Item 4046,Sports & Outdoors,Outdoor Recreation,Brand_DC,91.07,176.89,0.38,SUPP_003,26,37,5
SKU_04047,Brand_FC Smart Home Item 4047,Electronics,Smart Home,Brand_FC,136.22,211.07,2.62,SUPP_018,20,36,5
SKU_04048,Brand_DE Home Decor Item 4048,Home & Kitchen,Home Decor,Brand_DE,16.34,29.95,1.4,SUPP_020,7,15,3
SKU_04049,Brand_IE Women's Wear Item 4049,Apparel,Women's Wear,Brand_IE,67.96,114.53,1.95,SUPP_046,20,36,5
SKU_04050,Brand_GA Accessories Item 4050,Apparel,Accessories,Brand_GA,36.96,79.79,2.11,SUPP_042,14,42,7
SKU_04051,Brand_GC Cookware Item 4051,Home & Kitchen,Cookware,Brand_GC,28.4,52.47,4.85,SUPP_034,26,120,14
SKU_04052,Brand_AD Small Appliances Item 4052,Home & Kitchen,Small Appliances,Brand_AD,99.1,182.34,0.62,SUPP_013,21,64,8
SKU_04053,Brand_ED Beverages Item 4053,Groceries & Essentials,Beverages,Brand_ED,18.47,22.27,3.33,SUPP_037,13,36,6
SKU_04054,Brand_FB Household Supplies Item 4054,Groceries & Essentials,Household Supplies,Brand_FB,30.06,41.52,0.67,SUPP_043,11,35,6
SKU_04055,Brand_IC Small Appliances Item 4055,Home & Kitchen,Small Appliances,Brand_IC,74.94,160.18,0.11,SUPP_026,22,110,14
SKU_04056,Brand_HE Wearables Item 4056,Electronics,Wearables,Brand_HE,253.65,373.2,2.03,SUPP_008,11,24,4
SKU_04057,Brand_ID Computers Item 4057,Electronics,Computers,Brand_ID,146.76,239.53,0.38,SUPP_015,7,33,7
SKU_04058,Brand_JE Home Decor Item 4058,Home & Kitchen,Home Decor,Brand_JE,59.54,125.69,2.1,SUPP_032,22,95,12
SKU_04059,Brand_IA Skincare Item 4059,Health & Beauty,Skincare,Brand_IA,12.68,23.32,1.12,SUPP_048,9,42,8
